"Loc_finAL_test.Id","Loc_finAL_test.Salary"
72690969,43217.213341348
72690975,32438.3222368365
72688366,32968.7200234034
72689276,39961.1018200683
72688373,32968.7200234034
72688389,43217.213341348
72688395,49486.6163867774
72690988,39961.1018200683
72688397,46230.5048654977
72690991,43217.213341348
72690994,34115.9279317183
72690995,43217.213341348
72691002,25064.6083959518
72688412,39961.1018200683
72691006,32438.3222368365
72691010,35304.2329161465
72688443,37952.3103709227
72691014,25290.5816131757
72691017,43217.213341348
72691020,21554.4149197711
72691024,25290.5816131757
72688459,37952.3103709227
72688460,46230.5048654977
72688461,49486.6163867774
72688466,37396.5225853214
72688472,37952.3103709227
72688476,31682.9073254933
72701978,34115.9279317183
72688478,43217.213341348
72691074,32968.7200234034
72691075,32438.3222368365
72691076,43217.213341348
72689346,43217.213341348
72688495,32438.3222368365
72688496,32438.3222368365
72691081,43217.213341348
72691082,43217.213341348
72689355,40385.3309771477
72688505,43217.213341348
72688509,43217.213341348
72688510,43217.213341348
72688523,43217.213341348
72688530,39947.698657905
72691105,29066.8640282877
72688534,49486.6163867774
72688539,49486.6163867774
72688541,49486.6163867774
72702297,23012.6618395381
72688544,29677.5446125868
72691119,43217.213341348
72688554,31682.9073254933
72702324,23012.6618395381
72691129,37952.3103709227
72691131,43217.213341348
72688563,39961.1018200683
72688564,43217.213341348
72691141,34115.9279317183
72702351,39961.1018200683
72688573,43217.213341348
72691152,40385.3309771477
72691154,31030.9408317857
72702363,39961.1018200683
72688581,23408.1415671574
72702368,46230.5048654977
72688583,43217.213341348
72691166,32438.3222368365
72688596,49486.6163867774
72688599,49486.6163867774
72688600,49486.6163867774
72688603,49486.6163867774
72688613,40385.3309771477
72688614,38720.0224942938
72688624,43217.213341348
72688626,43217.213341348
72688628,43217.213341348
72691191,37250.8809055141
72688632,43217.213341348
72688637,43217.213341348
72691195,32438.3222368365
72688648,26198.0085892715
72688649,39961.1018200683
72688652,43217.213341348
72688654,43217.213341348
72688655,37396.5225853214
72688656,37396.5225853214
72688657,43217.213341348
72688658,43217.213341348
72688663,31682.9073254933
72688678,49486.6163867774
72688682,46642.2235188884
72688684,43217.213341348
72688688,39961.1018200683
72688689,29066.8640282877
72688690,33678.2956124756
72688691,43217.213341348
72688692,43217.213341348
72688693,43217.213341348
72688696,39961.1018200683
72688698,43217.213341348
72689548,34115.9279317183
72688703,43217.213341348
72688704,43217.213341348
72691272,32438.3222368365
72691279,43217.213341348
72688734,23408.1415671574
72688736,43217.213341348
72688739,43217.213341348
72688748,49486.6163867774
72688755,49486.6163867774
72691295,23012.6618395381
72691296,28303.6576428205
72688763,37952.3103709227
72688767,49486.6163867774
72688769,49486.6163867774
72688772,26198.0085892715
72688776,43217.213341348
72691332,23408.1415671574
72688783,43217.213341348
72688789,35304.2329161465
72688790,26198.0085892715
72688793,43217.213341348
72688805,39961.1018200683
72688806,43217.213341348
72688807,39961.1018200683
72688811,43217.213341348
72688817,34115.9279317183
72691351,31682.9073254933
72688820,43217.213341348
72688821,43217.213341348
72688822,29066.8640282877
72691365,23012.6618395381
72688825,43217.213341348
72688828,34115.9279317183
72688830,43217.213341348
72688831,43217.213341348
72688832,43217.213341348
72688834,40385.3309771477
72688840,43217.213341348
72688849,43217.213341348
72688855,43217.213341348
72688858,33678.2956124756
72688860,31682.9073254933
72688865,43217.213341348
72688869,29066.8640282877
72688870,43217.213341348
72688874,43217.213341348
72688877,31682.9073254933
72688892,43217.213341348
72688894,43217.213341348
72688898,49486.6163867774
72688899,39961.1018200683
72688902,43217.213341348
72691439,21554.4149197711
72688906,43217.213341348
72688910,25290.5816131757
72688912,43217.213341348
72688933,39961.1018200683
72688934,43217.213341348
72688935,43217.213341348
72688936,43217.213341348
72688940,49486.6163867774
72688941,43217.213341348
72688944,43217.213341348
72688955,25290.5816131757
72688958,31030.9408317857
72688960,46642.2235188884
72688962,38720.0224942938
72688967,43217.213341348
72688970,32129.1956816373
72688972,43217.213341348
72688975,43217.213341348
72688978,43217.213341348
72688979,33678.2956124756
72688980,33678.2956124756
72688984,40385.3309771477
72691532,32438.3222368365
72688998,34115.9279317183
72691545,23408.1415671574
72689001,49486.6163867774
72689850,39961.1018200683
72689013,43217.213341348
72691559,39961.1018200683
72689015,43217.213341348
72689016,43217.213341348
72694246,33994.7693842344
72689020,46230.5048654977
72691578,35304.2329161465
72689027,34115.9279317183
72691624,25064.6083959518
72689866,31030.9408317857
72689035,25290.5816131757
72689039,43217.213341348
72691635,43217.213341348
72689054,34115.9279317183
72691639,34115.9279317183
72689059,43217.213341348
72689066,43217.213341348
72689068,43217.213341348
72691651,32438.3222368365
72689076,43217.213341348
72689077,43217.213341348
72689080,43217.213341348
72689085,38720.0224942938
72689086,34115.9279317183
72689092,43217.213341348
72691666,23408.1415671574
72689096,43217.213341348
72689097,31682.9073254933
72694330,37250.8809055141
72689102,43217.213341348
72689103,27596.1924279662
72689113,43217.213341348
72689114,34115.9279317183
72689115,32968.7200234034
72691688,9944.72594519809
72689124,31682.9073254933
72691692,23012.6618395381
72689126,49486.6163867774
72689127,46230.5048654977
72689128,31559.9846586051
72689130,39961.1018200683
72689134,49486.6163867774
72689143,31682.9073254933
72691718,38707.7252822658
72689182,43217.213341348
72691740,31030.9408317857
72689188,32438.3222368365
72689189,32438.3222368365
72689195,43217.213341348
72689196,39961.1018200683
72689199,43217.213341348
72689200,43217.213341348
72689201,39961.1018200683
72689204,39961.1018200683
72689205,43217.213341348
72689207,37250.8809055141
72689210,32438.3222368365
72689214,31682.9073254933
72689216,34115.9279317183
72689217,43217.213341348
72689219,39961.1018200683
72689227,43217.213341348
72689231,39961.1018200683
72689233,43217.213341348
72689238,29066.8640282877
72689240,29066.8640282877
72689243,33678.2956124756
72689245,29066.8640282877
72689246,43217.213341348
72689247,39961.1018200683
72689248,28303.6576428205
72689255,29066.8640282877
72691825,23408.1415671574
72689265,35304.2329161465
72689269,34115.9279317183
72689270,35304.2329161465
72689271,35304.2329161465
72694769,37250.8809055141
72689283,43217.213341348
72689285,43217.213341348
72694799,17441.8091313235
72689291,43217.213341348
72689293,43217.213341348
72691866,32438.3222368365
72689298,31030.9408317857
72689303,43217.213341348
72689305,43217.213341348
72689307,28303.6576428205
72689308,31030.9408317857
72691882,21554.4149197711
72689311,35304.2329161465
72691886,39961.1018200683
72689322,43217.213341348
72691892,32438.3222368365
72689325,43217.213341348
72689328,43217.213341348
72689329,31682.9073254933
72691909,38707.7252822658
72689336,34115.9279317183
72689339,26198.0085892715
72695107,23100.5315924538
72689342,43217.213341348
72689343,43217.213341348
72689345,43217.213341348
72695129,27635.5558993159
72691947,23408.1415671574
72695188,28149.5954958844
72689359,46230.5048654977
72691956,31030.9408317857
72689363,38720.0224942938
72689364,49486.6163867774
72689368,49486.6163867774
72689373,37952.3103709227
72691961,25290.5816131757
72689375,34115.9279317183
72691963,33601.8883351498
72689389,43217.213341348
72689395,25290.5816131757
72689396,43217.213341348
72689398,35304.2329161465
72689403,43217.213341348
72689404,43217.213341348
72689406,31682.9073254933
72691984,26182.401089553
72689408,43217.213341348
72689419,43217.213341348
72689420,43217.213341348
72689421,43217.213341348
72689425,34115.9279317183
72689428,34115.9279317183
72689433,34115.9279317183
72689453,43217.213341348
72689459,32438.3222368365
72689460,27596.1924279662
72689462,43217.213341348
72689463,32438.3222368365
72689470,34573.0606882499
72689472,34115.9279317183
72689475,34115.9279317183
72689477,43217.213341348
72689484,43217.213341348
72689487,43217.213341348
72689488,29066.8640282877
72689490,43217.213341348
72689491,39961.1018200683
72690366,25290.5816131757
72692117,46230.5048654977
72692118,32968.7200234034
72692121,18219.491703534
72692124,9549.24621757876
72689508,43217.213341348
72692131,32753.6900584599
72689528,43217.213341348
72689531,43217.213341348
72692160,12718.9854675937
72689534,43217.213341348
72689537,34115.9279317183
72692167,31682.9073254933
72689541,43217.213341348
72689543,43217.213341348
72689545,43217.213341348
72689546,43217.213341348
72689547,29066.8640282877
72695865,28303.6576428205
72689552,43217.213341348
72689554,31030.9408317857
72689559,43217.213341348
72689560,43217.213341348
72689567,35304.2329161465
72689569,43217.213341348
72689571,43217.213341348
72689578,43217.213341348
72689579,43217.213341348
72689580,32438.3222368365
72689584,39961.1018200683
72689590,43217.213341348
72689597,34115.9279317183
72689599,35304.2329161465
72689600,33678.2956124756
72689612,43217.213341348
72689616,34115.9279317183
72689619,43217.213341348
72689620,34115.9279317183
72689622,35304.2329161465
72693415,37952.3103709227
72693641,33994.7693842344
72693647,33994.7693842344
72689667,31030.9408317857
72689668,39961.1018200683
72689669,34115.9279317183
72693756,37250.8809055141
72693877,32753.6900584599
72689694,33601.8883351498
72693922,32753.6900584599
72689700,43217.213341348
72689722,29066.8640282877
72694004,32753.6900584599
72694052,33994.7693842344
72689732,33678.2956124756
72689733,43217.213341348
72694076,37250.8809055141
72696311,13768.8783568741
72689744,43217.213341348
72689746,34115.9279317183
72689747,26198.0085892715
72689748,43217.213341348
72689753,28303.6576428205
72694095,31430.1901494874
72694097,15588.0824839372
72689765,34115.9279317183
72694099,28149.5954958844
72689767,33678.2956124756
72689768,31030.9408317857
72689769,35304.2329161465
72689771,43217.213341348
72694108,28149.5954958844
72689776,43217.213341348
72689777,43217.213341348
72689781,32438.3222368365
72689783,43217.213341348
72689787,31030.9408317857
72689788,34115.9279317183
72694144,20231.6761534376
72689791,31030.9408317857
72689795,43217.213341348
72689799,43217.213341348
72689800,43217.213341348
72689801,43217.213341348
72694181,27635.5558993159
72689809,43217.213341348
72694183,28149.5954958844
72689811,43217.213341348
72689821,43217.213341348
72694190,28149.5954958844
72694194,28149.5954958844
72689834,35304.2329161465
72694198,23100.5315924538
72689842,35304.2329161465
72689843,31030.9408317857
72689844,29066.8640282877
72694212,28149.5954958844
72694213,15588.0824839372
72689848,34573.0606882499
72689849,43217.213341348
72690744,25290.5816131757
72694237,37250.8809055141
72694238,28149.5954958844
72689856,37396.5225853214
72689857,43217.213341348
72689859,34115.9279317183
72694248,37250.8809055141
72694250,37250.8809055141
72689862,29066.8640282877
72689863,29066.8640282877
72689865,39961.1018200683
72696971,34115.9279317183
72694266,37250.8809055141
72689870,26198.0085892715
72696982,34115.9279317183
72689878,43217.213341348
72694276,37250.8809055141
72694277,25716.5748896594
72689882,26198.0085892715
72689884,26198.0085892715
72694284,31430.1901494874
72689894,43217.213341348
72689896,32968.7200234034
72689897,31030.9408317857
72689900,38720.0224942938
72689902,35304.2329161465
72689904,43217.213341348
72689907,43217.213341348
72689913,43217.213341348
72689915,43217.213341348
72689916,27596.1924279662
72689917,43217.213341348
72689924,43217.213341348
72694328,28149.5954958844
72697074,34115.9279317183
72689935,43217.213341348
72689936,25290.5816131757
72694347,31430.1901494874
72694349,28149.5954958844
72694356,19324.2491773418
72694360,37250.8809055141
72694362,37250.8809055141
72694364,28149.5954958844
72689957,40385.3309771477
72689960,33865.5954733956
72689966,37952.3103709227
72694374,32753.6900584599
72689973,43217.213341348
72689976,43217.213341348
72694414,37250.8809055141
72694438,25716.5748896594
72697146,34115.9279317183
72694448,26471.9898010025
72689987,31682.9073254933
72689988,43217.213341348
72694463,27635.5558993159
72694478,27635.5558993159
72694492,28149.5954958844
72690001,38720.0224942938
72690004,26182.401089553
72694507,19324.2491773418
72690013,32451.8041349824
72694517,28149.5954958844
72694524,33994.7693842344
72690016,34115.9279317183
72694529,26471.9898010025
72690021,33678.2956124756
72694547,33994.7693842344
72694560,28149.5954958844
72694562,27711.9631766417
72694564,33994.7693842344
72694588,28149.5954958844
72690041,43217.213341348
72690043,43217.213341348
72690044,33678.2956124756
72690046,43217.213341348
72690051,39961.1018200683
72694665,33994.7693842344
72694681,28149.5954958844
72694686,17441.8091313235
72694689,37250.8809055141
72694693,20231.6761534376
72694695,37250.8809055141
72690078,49486.6163867774
72690080,43217.213341348
72690083,21554.4149197711
72690085,34115.9279317183
72690086,39961.1018200683
72694746,27635.5558993159
72697287,34115.9279317183
72690978,31030.9408317857
72697293,40385.3309771477
72694771,26471.9898010025
72694772,17441.8091313235
72694795,28149.5954958844
72694803,37250.8809055141
72697334,34115.9279317183
72694833,27002.3875875694
72694843,26471.9898010025
72694844,32753.6900584599
72690133,43217.213341348
72694856,31430.1901494874
72690138,29066.8640282877
72694922,37250.8809055141
72694962,27635.5558993159
72690144,31030.9408317857
72690147,43217.213341348
72695033,25716.5748896594
72695034,37250.8809055141
72695044,25716.5748896594
72695046,37250.8809055141
72690157,39961.1018200683
72695059,28149.5954958844
72695064,21322.5851369795
72695068,28149.5954958844
72701909,34115.9279317183
72690168,31030.9408317857
72690171,35304.2329161465
72690173,43217.213341348
72695103,37250.8809055141
72691068,34115.9279317183
72690183,43217.213341348
72690184,26497.686198109
72690185,31030.9408317857
72702126,31682.9073254933
72702145,23012.6618395381
72690196,34115.9279317183
72702149,23012.6618395381
72702150,23012.6618395381
72702153,23012.6618395381
72702158,23012.6618395381
72690241,28303.6576428205
72690242,32438.3222368365
72690243,23012.6618395381
72702194,23012.6618395381
72691091,39961.1018200683
72695293,28149.5954958844
72690248,43217.213341348
72695338,25716.5748896594
72695353,28149.5954958844
72695357,31430.1901494874
72695362,28149.5954958844
72695365,28149.5954958844
72695367,37250.8809055141
72690261,43217.213341348
72690266,31682.9073254933
72695385,37250.8809055141
72690273,23012.6618395381
72695397,28149.5954958844
72690279,35304.2329161465
72695419,27002.3875875694
72690287,43217.213341348
72690293,43217.213341348
72690295,26198.0085892715
72690304,31682.9073254933
72690306,32438.3222368365
72690314,43217.213341348
72695553,34115.9279317183
72695555,43217.213341348
72690322,43217.213341348
72690323,43217.213341348
72690327,32968.7200234034
72690331,23012.6618395381
72690335,34115.9279317183
72690338,29066.8640282877
72690339,34115.9279317183
72690342,34115.9279317183
72690343,43217.213341348
72690353,49486.6163867774
72690359,34115.9279317183
72690362,33678.2956124756
72702580,38550.7982740893
72690370,38720.0224942938
72690375,43217.213341348
72690378,43217.213341348
72690379,25290.5816131757
72690386,43217.213341348
72691210,31030.9408317857
72690391,32438.3222368365
72690393,28303.6576428205
72690414,27596.1924279662
72690416,32438.3222368365
72690419,43217.213341348
72690426,34115.9279317183
72691238,37952.3103709227
72690433,44989.4255397232
72690435,27596.1924279662
72690436,49486.6163867774
72691251,43217.213341348
72690446,25290.5816131757
72690448,43217.213341348
72695897,23408.1415671574
72695898,43217.213341348
72690456,33678.2956124756
72695902,43217.213341348
72695911,29066.8640282877
72695912,32438.3222368365
72695916,34115.9279317183
72690480,35304.2329161465
72691286,35304.2329161465
72690484,43217.213341348
72702956,38720.0224942938
72695933,39961.1018200683
72695937,31030.9408317857
72690493,34115.9279317183
72695947,46230.5048654977
72690495,28303.6576428205
72690497,29066.8640282877
72690499,35304.2329161465
72690508,29066.8640282877
72695971,23408.1415671574
72690515,43217.213341348
72695989,31030.9408317857
72703235,35135.008695942
72695996,34115.9279317183
72690533,29066.8640282877
72696008,28303.6576428205
72691338,21554.4149197711
72690536,32438.3222368365
72690537,31030.9408317857
72690544,28303.6576428205
72690546,43217.213341348
72690548,39961.1018200683
72690550,35304.2329161465
72690558,23408.1415671574
72690559,34115.9279317183
72690568,25290.5816131757
72690569,43217.213341348
72690573,28303.6576428205
72690575,32968.7200234034
72690579,32438.3222368365
72690580,25290.5816131757
72690587,34115.9279317183
72690592,31682.9073254933
72690595,43217.213341348
72690599,35304.2329161465
72696251,13768.8783568741
72690609,32438.3222368365
72690610,43217.213341348
72696289,13768.8783568741
72690619,43217.213341348
72696296,13768.8783568741
72696316,13768.8783568741
72690626,34115.9279317183
72690629,32438.3222368365
72696344,13768.8783568741
72696345,13768.8783568741
72691425,39961.1018200683
72690639,23933.1069633621
72690643,31030.9408317857
72696417,13768.8783568741
72696465,13768.8783568741
72696480,13768.8783568741
72690656,23408.1415671574
72690657,43217.213341348
72690658,34115.9279317183
72696505,13768.8783568741
72690666,33678.2956124756
72696541,13768.8783568741
72696558,13768.8783568741
72691474,32129.1956816373
72696587,13768.8783568741
72690694,34115.9279317183
72691497,46230.5048654977
72696622,13768.8783568741
72696629,13768.8783568741
72694182,37250.8809055141
72690711,49486.6163867774
72696885,34115.9279317183
72690715,49486.6163867774
72690716,41573.6359615759
72690727,35304.2329161465
72696914,34115.9279317183
72696926,34115.9279317183
72696931,34115.9279317183
72691541,38720.0224942938
72690741,32438.3222368365
72690742,32438.3222368365
72691548,23012.6618395381
72690745,28303.6576428205
72690746,43217.213341348
72690749,34115.9279317183
72690750,35304.2329161465
72690761,38720.0224942938
72690762,43217.213341348
72696959,34115.9279317183
72696961,34115.9279317183
72690768,37396.5225853214
72694259,37250.8809055141
72690770,39961.1018200683
72691628,43217.213341348
72696985,34115.9279317183
72690775,43217.213341348
72690776,43217.213341348
72696997,34115.9279317183
72696998,34115.9279317183
72697017,34115.9279317183
72690784,28303.6576428205
72691645,23408.1415671574
72690787,29066.8640282877
72690790,31030.9408317857
72690794,26198.0085892715
72690795,23012.6618395381
72697051,34115.9279317183
72697057,34115.9279317183
72697065,34115.9279317183
72691665,31030.9408317857
72690818,27596.1924279662
72691667,23408.1415671574
72691959,39871.2913805792
72690823,40385.3309771477
72690825,35304.2329161465
72691684,39961.1018200683
72697105,34115.9279317183
72697109,34115.9279317183
72690838,25290.5816131757
72697115,34115.9279317183
72697119,34115.9279317183
72690846,34115.9279317183
72690847,28303.6576428205
72690848,34115.9279317183
72697130,34115.9279317183
72697131,34115.9279317183
72690857,38720.0224942938
72690858,38720.0224942938
72691711,34115.9279317183
72690868,28149.5954958844
72690869,34115.9279317183
72690871,23012.6618395381
72697161,34115.9279317183
72691726,31682.9073254933
72697171,34115.9279317183
72697173,34115.9279317183
72690880,34115.9279317183
72690884,27596.1924279662
72697189,34115.9279317183
72697195,34115.9279317183
72691760,32438.3222368365
72690897,43217.213341348
72691762,23408.1415671574
72697212,34115.9279317183
72690907,43217.213341348
72697220,34115.9279317183
72697230,34115.9279317183
72697232,34115.9279317183
72690918,35304.2329161465
72690923,33601.8883351498
72690926,21554.4149197711
72697241,34115.9279317183
72697243,34115.9279317183
72697244,34115.9279317183
72690935,29066.8640282877
72690939,35304.2329161465
72690940,32438.3222368365
72697252,34115.9279317183
72690942,33601.8883351498
72697260,34115.9279317183
72697263,34115.9279317183
72690954,40385.3309771477
72690957,49486.6163867774
72697281,34115.9279317183
72690973,35304.2329161465
72691833,32438.3222368365
72697289,34115.9279317183
72691836,34115.9279317183
72690984,35304.2329161465
72690985,32129.1956816373
72691858,34115.9279317183
72697304,34115.9279317183
72690990,29066.8640282877
72691861,28303.6576428205
72697335,34115.9279317183
72697363,34115.9279317183
72698847,34115.9279317183
72698996,25547.3506694549
72691007,32968.7200234034
72691009,29282.0648849675
72699102,37783.0861507182
72699161,44820.2013195187
72701423,30455.2271847973
72701424,37783.0861507182
72701529,37783.0861507182
72701530,37783.0861507182
72691033,25290.5816131757
72691036,21554.4149197711
72691040,43217.213341348
72701954,40385.3309771477
72691059,35304.2329161465
72701976,40385.3309771477
72691927,39961.1018200683
72691928,25290.5816131757
72702122,37952.3103709227
72702123,31682.9073254933
72702124,31682.9073254933
72691939,25290.5816131757
72691080,29066.8640282877
72695176,37250.8809055141
72703360,46642.2235188884
72691949,43217.213341348
72691086,39961.1018200683
72691088,43217.213341348
72691958,8090.99929781177
72703374,31682.9073254933
72691095,23012.6618395381
72702272,23012.6618395381
72702273,23012.6618395381
72702276,23012.6618395381
72691109,23408.1415671574
72702295,23012.6618395381
72695371,37250.8809055141
72702315,23012.6618395381
72702322,23012.6618395381
72695393,25716.5748896594
72702327,23012.6618395381
72702331,29282.0648849675
72691135,26182.401089553
72691136,25290.5816131757
72702348,39961.1018200683
72702349,39961.1018200683
72702352,39961.1018200683
72702359,39961.1018200683
72702360,39961.1018200683
72692028,43217.213341348
72702379,38720.0224942938
72691168,32438.3222368365
72691169,34115.9279317183
72691172,34115.9279317183
72691174,35304.2329161465
72691175,35304.2329161465
72702557,38550.7982740893
72702562,38550.7982740893
72702572,44820.2013195187
72691194,34115.9279317183
72691196,23408.1415671574
72691198,34115.9279317183
72691204,32968.7200234034
72691205,43217.213341348
72691207,29066.8640282877
72692127,32753.6900584599
72691213,34115.9279317183
72691214,32438.3222368365
72691222,35304.2329161465
72691224,32438.3222368365
72691230,37952.3103709227
72691231,21554.4149197711
72691236,34115.9279317183
72692172,27823.8179652005
72691245,23012.6618395381
72691248,27823.8179652005
72695864,43217.213341348
72692180,29677.5446125868
72691256,49486.6163867774
72702868,38720.0224942938
72702890,38720.0224942938
72692226,32467.4116347009
72702924,38720.0224942938
72702927,38720.0224942938
72691281,25290.5816131757
72691283,34115.9279317183
72695917,27596.1924279662
72702954,38720.0224942938
72691293,31682.9073254933
72702968,38720.0224942938
72702969,38720.0224942938
72691297,33865.5954733956
72691298,37952.3103709227
72691308,43217.213341348
72703190,35135.008695942
72691313,35304.2329161465
72691314,31030.9408317857
72691326,31030.9408317857
72691333,29066.8640282877
72691334,25290.5816131757
72691336,21554.4149197711
72691337,31682.9073254933
72703353,46642.2235188884
72691659,21554.4149197711
72691341,37952.3103709227
72691346,39961.1018200683
72691347,34115.9279317183
72691348,29066.8640282877
72694324,28149.5954958844
72691352,34115.9279317183
72703380,37952.3103709227
72691356,43217.213341348
72703387,31682.9073254933
72691368,32438.3222368365
72691370,32438.3222368365
72691371,37396.5225853214
72703435,22843.4376193336
72691384,40385.3309771477
72691385,25290.5816131757
72691386,32438.3222368365
72691387,32968.7200234034
72691388,34115.9279317183
72691389,27596.1924279662
72691390,39871.2913805792
72691394,25290.5816131757
72691395,43217.213341348
72691397,34115.9279317183
72691401,31559.9846586051
72691410,33865.5954733956
72705212,33865.5954733956
72705216,33865.5954733956
72691421,33865.5954733956
72696346,13768.8783568741
72697191,34115.9279317183
72696399,13768.8783568741
72691440,39961.1018200683
72691442,39961.1018200683
72691443,9944.72594519809
72691447,39961.1018200683
72691449,32968.7200234034
72691456,28303.6576428205
72691459,32438.3222368365
72691460,31030.9408317857
72694123,37250.8809055141
72694125,28149.5954958844
72694126,37250.8809055141
72694131,37250.8809055141
72694132,26471.9898010025
72691470,28303.6576428205
72691471,23012.6618395381
72691472,32968.7200234034
72694152,20231.6761534376
72694154,37250.8809055141
72694165,28149.5954958844
72691487,49486.6163867774
72691491,44989.4255397232
72694169,20231.6761534376
72691504,44989.4255397232
72694185,37250.8809055141
72691522,29066.8640282877
72696887,34115.9279317183
72691527,32129.1956816373
72691528,29066.8640282877
72691530,31030.9408317857
72694203,28149.5954958844
72694211,17441.8091313235
72691862,23012.6618395381
72691546,39961.1018200683
72694225,28149.5954958844
72694229,27635.5558993159
72696947,40385.3309771477
72696951,34115.9279317183
72691560,37396.5225853214
72694245,28149.5954958844
72696955,34115.9279317183
72691575,23012.6618395381
72696958,34115.9279317183
72696962,34115.9279317183
72694263,37250.8809055141
72691626,34115.9279317183
72694268,37250.8809055141
72694270,31430.1901494874
72696987,34115.9279317183
72696995,34115.9279317183
72695095,26471.9898010025
72691644,39961.1018200683
72694288,15588.0824839372
72694295,25716.5748896594
72691653,35304.2329161465
72691656,32438.3222368365
72691657,32438.3222368365
72702148,23012.6618395381
72694304,28149.5954958844
72691663,28303.6576428205
72694314,25716.5748896594
72694315,27635.5558993159
72694316,15588.0824839372
72695284,37250.8809055141
72691960,32438.3222368365
72694334,23100.5315924538
72691673,32438.3222368365
72691674,27596.1924279662
72694343,28149.5954958844
72691970,37952.3103709227
72697103,34115.9279317183
72691691,32438.3222368365
72691693,28303.6576428205
72694365,37250.8809055141
72691699,23408.1415671574
72691700,25290.5816131757
72697129,34115.9279317183
72691703,43217.213341348
72691708,39961.1018200683
72691710,23012.6618395381
72697140,34115.9279317183
72695430,28149.5954958844
72691714,21554.4149197711
72694449,23100.5315924538
72694455,28149.5954958844
72697158,34115.9279317183
72691725,27823.8179652005
72697168,34115.9279317183
72694488,31430.1901494874
72697170,34115.9279317183
72694494,20231.6761534376
72691746,31030.9408317857
72691750,23408.1415671574
72691751,23408.1415671574
72691754,39871.2913805792
72692059,23408.1415671574
72694527,28149.5954958844
72692063,25290.5816131757
72694544,27711.9631766417
72697206,34115.9279317183
72697209,34115.9279317183
72694553,28149.5954958844
72697215,34115.9279317183
72691776,43217.213341348
72694593,27635.5558993159
72691784,31030.9408317857
72691786,39961.1018200683
72694613,29337.9004803126
72694618,25064.6083959518
72691792,32968.7200234034
72691801,43217.213341348
72691802,32438.3222368365
72691803,21554.4149197711
72691805,23408.1415671574
72691806,39961.1018200683
72691811,32438.3222368365
72691820,25290.5816131757
72691822,25290.5816131757
72694702,28149.5954958844
72694721,27002.3875875694
72692161,26198.0085892715
72691830,31030.9408317857
72691835,25256.6068723345
72694759,31430.1901494874
72694761,37250.8809055141
72695854,43217.213341348
72697295,34115.9279317183
72691856,34115.9279317183
72697300,40385.3309771477
72702840,38720.0224942938
72694805,28149.5954958844
72691864,26198.0085892715
72691868,38707.7252822658
72691872,43217.213341348
72691873,39961.1018200683
72691875,39961.1018200683
72691877,43217.213341348
72691881,21554.4149197711
72695023,23100.5315924538
72691883,39961.1018200683
72702947,38720.0224942938
72701531,37783.0861507182
72691893,21554.4149197711
72691895,28303.6576428205
72691900,18974.9066148771
72701908,34115.9279317183
72691907,44989.4255397232
72695075,23100.5315924538
72691916,21554.4149197711
72691919,39947.698657905
72694281,15588.0824839372
72702121,37952.3103709227
72691931,21554.4149197711
72691932,32438.3222368365
72695121,37250.8809055141
72692995,33865.5954733956
72694300,15588.0824839372
72696009,44989.4255397232
72695197,28149.5954958844
72691953,46230.5048654977
72695266,26471.9898010025
72695270,37250.8809055141
72697068,34115.9279317183
72696038,23408.1415671574
72702211,23012.6618395381
72691962,23012.6618395381
72702254,23012.6618395381
72691965,21554.4149197711
72693742,25716.5748896594
72696083,33865.5954733956
72691976,43217.213341348
72693799,33994.7693842344
72693814,32753.6900584599
72691981,34115.9279317183
72695381,25716.5748896594
72693898,32753.6900584599
72695400,37250.8809055141
72695408,28149.5954958844
72692001,37300.3438772151
72692006,21554.4149197711
72693998,32753.6900584599
72695475,28149.5954958844
72692019,31030.9408317857
72695544,37952.3103709227
72695545,49486.6163867774
72695549,31030.9408317857
72692037,31559.9846586051
72692041,38707.7252822658
72692045,27596.1924279662
72694093,37250.8809055141
72694094,37250.8809055141
72695563,39947.698657905
72695568,43217.213341348
72694098,25716.5748896594
72692064,21554.4149197711
72692066,21554.4149197711
72695611,43217.213341348
72692075,35336.2670737171
72692092,39238.1230688328
72692097,20214.8799905163
72694117,33994.7693842344
72692102,39947.698657905
72692103,37396.5225853214
72702578,44820.2013195187
72697239,34115.9279317183
72695681,32968.7200234034
72695688,49486.6163867774
72695712,43217.213341348
72695739,43217.213341348
72702604,38550.7982740893
72695760,39961.1018200683
72692135,26004.6138381374
72702786,38720.0224942938
72692143,9944.72594519809
72695769,43217.213341348
72696625,13768.8783568741
72692162,31030.9408317857
72692165,32438.3222368365
72695830,43217.213341348
72695831,43217.213341348
72692175,29677.5446125868
72697292,40385.3309771477
72702831,38720.0224942938
72694201,33994.7693842344
72702843,38720.0224942938
72697320,34115.9279317183
72702193,23012.6618395381
72695895,31030.9408317857
72696939,34115.9279317183
72692263,33865.5954733956
72692269,33865.5954733956
72696954,34115.9279317183
72702943,38720.0224942938
72693862,32753.6900584599
72694252,37250.8809055141
72695949,43217.213341348
72703178,35135.008695942
72695953,23012.6618395381
72695956,31030.9408317857
72695084,19324.2491773418
72701972,34115.9279317183
72703193,35135.008695942
72697019,34115.9279317183
72692955,33865.5954733956
72697025,34115.9279317183
72693098,33865.5954733956
72693105,33865.5954733956
72695172,15588.0824839372
72694301,33994.7693842344
72693163,49486.6163867774
72694307,37250.8809055141
72693265,33865.5954733956
72693308,33865.5954733956
